record_id,country_code,country_name,region,income_group,year,education_level,population_school_age_millions,literacy_rate_youth,literacy_rate_adult,primary_enrollment_rate,secondary_enrollment_rate,tertiary_enrollment_rate,gender_parity_index_primary,gender_parity_index_secondary,govt_expenditure_education_pct_gdp,pupil_teacher_ratio_primary,primary_completion_rate,sdg4_index_score
10169,ALB,Albania,Europe & Central Asia,High income,2011,Primary,6.94,99.9,99.8,97.68,86.55,61.75,0.98,0.96,4.86,8.0,85.35,70.23
10170,ALB,Albania,Europe & Central Asia,High income,2011,Secondary,6.94,99.9,99.8,97.68,86.55,61.75,0.98,0.96,4.86,8.0,85.35,70.23
10171,ALB,Albania,Europe & Central Asia,High income,2011,Tertiary,6.94,99.9,99.8,97.68,86.55,61.75,0.98,0.96,4.86,8.0,85.35,70.23
10172,ALB,Albania,Europe & Central Asia,High income,2012,Primary,4.93,99.9,99.8,94.48,80.98,57.48,0.968,0.975,4.77,8.0,82.05,68.58
10173,ALB,Albania,Europe & Central Asia,High income,2012,Secondary,4.93,99.9,99.8,94.48,80.98,57.48,0.968,0.975,4.77,8.0,82.05,68.58
10174,ALB,Albania,Europe & Central Asia,High income,2012,Tertiary,4.93,99.9,99.8,94.48,80.98,57.48,0.968,0.975,4.77,8.0,82.05,68.58
10175,ALB,Albania,Europe & Central Asia,High income,2013,Primary,4.23,99.9,99.8,95.19,81.98,62.06,0.948,0.959,5.58,8.0,80.54,68.57
10176,ALB,Albania,Europe & Central Asia,High income,2013,Secondary,4.23,99.9,99.8,95.19,81.98,62.06,0.948,0.959,5.58,8.0,80.54,68.57
10177,ALB,Albania,Europe & Central Asia,High income,2013,Tertiary,4.23,99.9,99.8,95.19,81.98,62.06,0.948,0.959,5.58,8.0,80.54,68.57
10178,ALB,Albania,Europe & Central Asia,High income,2014,Primary,4.79,99.9,99.8,94.35,86.58,64.78,0.984,0.996,4.99,8.0,83.95,69.27
10179,ALB,Albania,Europe & Central Asia,High income,2014,Secondary,4.79,99.9,99.8,94.35,86.58,64.78,0.984,0.996,4.99,8.0,83.95,69.27
10180,ALB,Albania,Europe & Central Asia,High income,2014,Tertiary,4.79,99.9,99.8,94.35,86.58,64.78,0.984,0.996,4.99,8.0,83.95,69.27
10181,ALB,Albania,Europe & Central Asia,High income,2015,Primary,6.15,99.9,99.8,98.28,83.48,61.23,0.974,0.991,5.23,8.0,84.97,68.4
10182,ALB,Albania,Europe & Central Asia,High income,2015,Secondary,6.15,99.9,99.8,98.28,83.48,61.23,0.974,0.991,5.23,8.0,84.97,68.4
10183,ALB,Albania,Europe & Central Asia,High income,2015,Tertiary,6.15,99.9,99.8,98.28,83.48,61.23,0.974,0.991,5.23,8.0,84.97,68.4
10184,ALB,Albania,Europe & Central Asia,High income,2016,Primary,4.19,99.9,99.8,96.73,89.35,66.39,0.977,0.992,4.85,8.0,83.03,68.21
10185,ALB,Albania,Europe & Central Asia,High income,2016,Secondary,4.19,99.9,99.8,96.73,89.35,66.39,0.977,0.992,4.85,8.0,83.03,68.21
10186,ALB,Albania,Europe & Central Asia,High income,2016,Tertiary,4.19,99.9,99.8,96.73,89.35,66.39,0.977,0.992,4.85,8.0,83.03,68.21
10187,ALB,Albania,Europe & Central Asia,High income,2017,Primary,22.24,99.9,99.8,96.01,89.95,66.84,0.982,0.986,5.39,8.0,81.89,70.19
10188,ALB,Albania,Europe & Central Asia,High income,2017,Secondary,22.24,99.9,99.8,96.01,89.95,66.84,0.982,0.986,5.39,8.0,81.89,70.19
10189,ALB,Albania,Europe & Central Asia,High income,2017,Tertiary,22.24,99.9,99.8,96.01,89.95,66.84,0.982,0.986,5.39,8.0,81.89,70.19
10190,ALB,Albania,Europe & Central Asia,High income,2018,Primary,9.45,99.9,99.8,93.3,88.22,67.0,0.992,0.989,4.93,8.0,81.68,68.87
10191,ALB,Albania,Europe & Central Asia,High income,2018,Secondary,9.45,99.9,99.8,93.3,88.22,67.0,0.992,0.989,4.93,8.0,81.68,68.87
10192,ALB,Albania,Europe & Central Asia,High income,2018,Tertiary,9.45,99.9,99.8,93.3,88.22,67.0,0.992,0.989,4.93,,81.68,68.87
10193,ALB,Albania,Europe & Central Asia,High income,2019,Primary,12.32,99.9,99.8,96.89,87.79,63.69,0.969,0.993,4.85,,84.47,68.49
10194,ALB,Albania,Europe & Central Asia,High income,2019,Secondary,12.32,99.9,99.8,96.89,87.79,63.69,0.969,0.993,4.85,8.0,84.47,68.49
10195,ALB,Albania,Europe & Central Asia,High income,2019,Tertiary,12.32,99.9,99.8,96.89,87.79,63.69,0.969,0.993,4.85,8.0,84.47,68.49
10196,ALB,Albania,Europe & Central Asia,High income,2020,Primary,4.95,99.9,99.8,97.82,91.01,72.87,1.008,1.005,5.33,8.0,87.64,71.47
10197,ALB,Albania,Europe & Central Asia,High income,2020,Secondary,4.95,99.9,99.8,97.82,91.01,72.87,1.008,1.005,5.33,8.0,87.64,71.47
10198,ALB,Albania,Europe & Central Asia,High income,2020,Tertiary,4.95,99.9,99.8,97.82,91.01,72.87,1.008,1.005,5.33,8.0,87.64,71.47
10199,ALB,Albania,Europe & Central Asia,High income,2021,Primary,2.18,99.9,99.8,97.6,87.25,71.89,0.989,0.963,5.63,8.0,87.05,72.32
10200,ALB,Albania,Europe & Central Asia,High income,2021,Secondary,2.18,99.9,99.8,97.6,87.25,71.89,0.989,0.963,5.63,8.0,87.05,72.32
10201,ALB,Albania,Europe & Central Asia,High income,2021,Tertiary,2.18,99.9,99.8,97.6,87.25,,0.989,0.963,5.63,8.0,87.05,72.32
10202,ALB,Albania,Europe & Central Asia,High income,2022,Primary,2.32,99.9,99.8,94.54,88.77,67.4,0.975,0.955,5.16,8.0,80.86,66.78
10203,ALB,Albania,Europe & Central Asia,High income,2022,Secondary,2.32,99.9,99.8,94.54,88.77,67.4,0.975,0.955,5.16,8.0,80.86,66.78
10204,ALB,Albania,Europe & Central Asia,High income,2022,Tertiary,2.32,99.9,99.8,94.54,88.77,67.4,0.975,0.955,5.16,8.0,80.86,66.78
10205,ALB,Albania,Europe & Central Asia,High income,2023,Primary,4.64,99.9,99.8,98.19,87.86,65.7,0.972,0.985,5.11,8.0,84.8,69.89
10206,ALB,Albania,Europe & Central Asia,High income,2023,Secondary,4.64,99.9,99.8,98.19,87.86,65.7,0.972,0.985,5.11,8.0,84.8,69.89
10207,ALB,Albania,Europe & Central Asia,High income,2023,Tertiary,4.64,99.9,99.8,98.19,87.86,,0.972,0.985,5.11,8.0,84.8,69.89
10208,ALB,Albania,Europe & Central Asia,High income,2024,Primary,6.39,99.9,99.8,99.74,84.86,67.24,0.998,0.967,5.08,8.0,88.71,70.87
10209,ALB,Albania,Europe & Central Asia,High income,2024,Secondary,6.39,99.9,99.8,99.74,84.86,67.24,0.998,0.967,5.08,8.0,88.71,70.87
10210,ALB,Albania,Europe & Central Asia,High income,2024,Tertiary,6.39,99.9,99.8,99.74,84.86,67.24,0.998,0.967,5.08,8.0,88.71,70.87
10211,DZA,Algeria,Middle East & North Africa,Upper middle income,1990,Primary,5.26,91.97,86.83,81.27,62.93,38.26,0.864,0.802,5.12,15.4,66.79,57.46
10212,DZA,Algeria,Middle East & North Africa,Upper middle income,1990,Secondary,5.26,91.97,86.83,81.27,62.93,38.26,0.864,0.802,5.12,15.4,66.79,57.46
10213,DZA,Algeria,Middle East & North Africa,Upper middle income,1990,Tertiary,5.26,91.97,86.83,81.27,62.93,38.26,0.864,0.802,5.12,15.4,66.79,57.46
10214,DZA,Algeria,Middle East & North Africa,Upper middle income,1991,Primary,3.92,89.88,85.65,82.56,69.47,39.46,0.878,0.857,4.42,15.2,72.5,59.46
10215,DZA,Algeria,Middle East & North Africa,Upper middle income,1991,Secondary,3.92,89.88,85.65,82.56,69.47,39.46,0.878,0.857,4.42,15.2,72.5,59.46
10216,DZA,Algeria,Middle East & North Africa,Upper middle income,1991,Tertiary,3.92,89.88,85.65,82.56,69.47,39.46,0.878,0.857,4.42,15.2,72.5,59.46
10217,DZA,Algeria,Middle East & North Africa,Upper middle income,1992,Primary,9.83,92.94,86.44,84.79,64.69,42.83,0.886,0.882,5.14,12.5,73.33,61.83
10218,DZA,Algeria,Middle East & North Africa,Upper middle income,1992,Secondary,9.83,92.94,86.44,84.79,64.69,42.83,0.886,0.882,5.14,12.5,73.33,61.83
10219,DZA,Algeria,Middle East & North Africa,Upper middle income,1992,Tertiary,9.83,92.94,86.44,84.79,64.69,42.83,0.886,0.882,5.14,12.5,73.33,61.83
10220,DZA,Algeria,Middle East & North Africa,Upper middle income,1993,Primary,1.04,93.3,89.15,82.99,69.75,39.25,0.894,0.847,5.12,13.4,75.01,62.38
10221,DZA,Algeria,Middle East & North Africa,Upper middle income,1993,Secondary,1.04,93.3,89.15,82.99,69.75,39.25,0.894,0.847,5.12,13.4,75.01,62.38
10222,DZA,Algeria,Middle East & North Africa,Upper middle income,1993,Tertiary,1.04,93.3,89.15,82.99,69.75,39.25,0.894,0.847,5.12,13.4,75.01,62.38
10223,DZA,Algeria,Middle East & North Africa,Upper middle income,1994,Primary,6.42,90.77,86.58,85.54,69.91,39.63,0.857,0.859,5.43,13.5,73.28,60.79
10224,DZA,Algeria,Middle East & North Africa,Upper middle income,1994,Secondary,6.42,90.77,86.58,85.54,69.91,39.63,0.857,0.859,5.43,13.5,73.28,60.79
10225,DZA,Algeria,Middle East & North Africa,Upper middle income,1994,Tertiary,6.42,90.77,86.58,85.54,69.91,39.63,0.857,0.859,5.43,13.5,73.28,60.79
10226,DZA,Algeria,Middle East & North Africa,Upper middle income,1995,Primary,1.21,92.98,88.32,84.38,66.96,37.76,0.896,0.85,5.39,12.7,74.66,61.36
10227,DZA,Algeria,Middle East & North Africa,Upper middle income,1995,Secondary,1.21,92.98,88.32,84.38,66.96,37.76,0.896,0.85,5.39,12.7,74.66,61.36
10228,DZA,Algeria,Middle East & North Africa,Upper middle income,1995,Tertiary,1.21,92.98,88.32,84.38,66.96,37.76,0.896,0.85,5.39,12.7,74.66,61.36
10229,DZA,Algeria,Middle East & North Africa,Upper middle income,1996,Primary,0.89,93.39,87.98,84.25,68.31,42.44,0.903,0.898,5.11,13.0,75.48,64.15
10230,DZA,Algeria,Middle East & North Africa,Upper middle income,1996,Secondary,0.89,93.39,87.98,84.25,68.31,42.44,0.903,0.898,5.11,13.0,75.48,64.15
10231,DZA,Algeria,Middle East & North Africa,Upper middle income,1996,Tertiary,0.89,93.39,87.98,84.25,68.31,42.44,0.903,0.898,5.11,13.0,75.48,64.15
10232,DZA,Algeria,Middle East & North Africa,Upper middle income,1997,Primary,9.19,93.13,87.97,85.62,66.75,43.0,0.892,0.894,5.19,11.8,77.52,63.02
10233,DZA,Algeria,Middle East & North Africa,Upper middle income,1997,Secondary,9.19,93.13,87.97,85.62,66.75,43.0,0.892,0.894,5.19,,77.52,63.02
10234,DZA,Algeria,Middle East & North Africa,Upper middle income,1997,Tertiary,9.19,93.13,87.97,85.62,66.75,43.0,0.892,0.894,5.19,11.8,77.52,63.02
10235,DZA,Algeria,Middle East & North Africa,Upper middle income,1998,Primary,0.89,91.49,87.34,82.38,70.62,47.09,0.896,0.878,5.0,14.8,70.64,61.18
10236,DZA,Algeria,Middle East & North Africa,Upper middle income,1998,Secondary,0.89,91.49,87.34,82.38,70.62,47.09,0.896,0.878,5.0,14.8,70.64,61.18
10237,DZA,Algeria,Middle East & North Africa,Upper middle income,1998,Tertiary,0.89,91.49,87.34,82.38,70.62,47.09,0.896,0.878,5.0,14.8,70.64,61.18
10238,DZA,Algeria,Middle East & North Africa,Upper middle income,1999,Primary,1.0,94.74,88.64,84.56,71.03,47.29,0.92,0.917,5.23,13.1,71.21,61.93
10239,DZA,Algeria,Middle East & North Africa,Upper middle income,1999,Secondary,1.0,94.74,88.64,84.56,71.03,47.29,0.92,0.917,5.23,13.1,71.21,61.93
10240,DZA,Algeria,Middle East & North Africa,Upper middle income,1999,Tertiary,1.0,94.74,88.64,84.56,71.03,47.29,0.92,0.917,5.23,13.1,71.21,61.93
10241,DZA,Algeria,Middle East & North Africa,Upper middle income,2000,Primary,0.53,89.88,85.37,85.08,67.98,40.87,0.881,0.885,4.44,14.0,75.03,59.33
10242,DZA,Algeria,Middle East & North Africa,Upper middle income,2000,Secondary,0.53,89.88,85.37,85.08,67.98,40.87,0.881,0.885,4.44,14.0,75.03,59.33
10243,DZA,Algeria,Middle East & North Africa,Upper middle income,2000,Tertiary,0.53,89.88,85.37,85.08,67.98,40.87,0.881,0.885,4.44,14.0,75.03,59.33
10244,DZA,Algeria,Middle East & North Africa,Upper middle income,2001,Primary,25.23,93.82,88.28,85.89,67.58,42.49,0.893,0.911,4.98,15.6,75.46,61.69
10245,DZA,Algeria,Middle East & North Africa,Upper middle income,2001,Secondary,25.23,93.82,88.28,85.89,67.58,42.49,0.893,0.911,4.98,15.6,75.46,61.69
10246,DZA,Algeria,Middle East & North Africa,Upper middle income,2001,Tertiary,25.23,93.82,88.28,85.89,67.58,42.49,0.893,0.911,4.98,15.6,75.46,61.69
10247,DZA,Algeria,Middle East & North Africa,Upper middle income,2002,Primary,7.56,92.53,87.92,86.07,73.89,46.63,0.903,0.875,4.22,11.6,75.32,61.72
10248,DZA,Algeria,Middle East & North Africa,Upper middle income,2002,Secondary,7.56,92.53,87.92,86.07,73.89,46.63,0.903,0.875,4.22,11.6,75.32,61.72
10249,DZA,Algeria,Middle East & North Africa,Upper middle income,2002,Tertiary,7.56,92.53,87.92,86.07,73.89,46.63,0.903,0.875,4.22,,75.32,61.72
10250,DZA,Algeria,Middle East & North Africa,Upper middle income,2003,Primary,2.4,94.96,89.77,88.0,70.98,42.6,0.915,0.872,5.01,12.5,77.02,66.24
10251,DZA,Algeria,Middle East & North Africa,Upper middle income,2003,Secondary,2.4,94.96,89.77,88.0,70.98,42.6,0.915,0.872,5.01,12.5,77.02,66.24
10252,DZA,Algeria,Middle East & North Africa,Upper middle income,2003,Tertiary,2.4,94.96,89.77,88.0,70.98,42.6,0.915,0.872,5.01,12.5,77.02,66.24
10253,DZA,Algeria,Middle East & North Africa,Upper middle income,2004,Primary,2.62,92.61,88.57,88.25,73.17,42.92,0.932,0.893,5.07,12.8,77.39,64.42
10254,DZA,Algeria,Middle East & North Africa,Upper middle income,2004,Secondary,2.62,92.61,88.57,88.25,73.17,42.92,0.932,0.893,5.07,12.8,77.39,64.42
10255,DZA,Algeria,Middle East & North Africa,Upper middle income,2004,Tertiary,2.62,92.61,88.57,88.25,73.17,42.92,0.932,0.893,5.07,12.8,77.39,64.42
10256,DZA,Algeria,Middle East & North Africa,Upper middle income,2005,Primary,3.02,94.63,89.01,89.35,74.56,43.74,0.911,0.867,4.69,13.8,81.86,67.13
10257,DZA,Algeria,Middle East & North Africa,Upper middle income,2005,Secondary,3.02,94.63,89.01,89.35,74.56,43.74,0.911,0.867,4.69,13.8,81.86,67.13
10258,DZA,Algeria,Middle East & North Africa,Upper middle income,2005,Tertiary,3.02,94.63,89.01,89.35,74.56,43.74,0.911,0.867,4.69,13.8,81.86,67.13
10259,DZA,Algeria,Middle East & North Africa,Upper middle income,2006,Primary,3.23,93.84,89.05,90.24,72.88,45.03,0.926,0.897,5.38,12.8,79.19,64.87
10260,DZA,Algeria,Middle East & North Africa,Upper middle income,2006,Secondary,3.23,93.84,89.05,90.24,72.88,45.03,0.926,0.897,5.38,12.8,79.19,64.87
10261,DZA,Algeria,Middle East & North Africa,Upper middle income,2006,Tertiary,3.23,93.84,89.05,90.24,72.88,45.03,0.926,0.897,5.38,12.8,79.19,64.87
10262,DZA,Algeria,Middle East & North Africa,Upper middle income,2007,Primary,4.21,93.38,88.88,87.02,70.7,40.48,0.929,0.884,5.06,15.2,74.74,62.92
10263,DZA,Algeria,Middle East & North Africa,Upper middle income,2007,Secondary,4.21,93.38,88.88,87.02,70.7,40.48,0.929,0.884,5.06,15.2,74.74,62.92
10264,DZA,Algeria,Middle East & North Africa,Upper middle income,2007,Tertiary,4.21,93.38,88.88,87.02,70.7,40.48,0.929,0.884,5.06,15.2,74.74,62.92
10265,DZA,Algeria,Middle East & North Africa,Upper middle income,2008,Primary,15.32,96.33,91.13,88.61,75.0,47.2,0.925,0.901,5.07,11.5,79.22,64.96
10266,DZA,Algeria,Middle East & North Africa,Upper middle income,2008,Secondary,15.32,96.33,91.13,88.61,75.0,47.2,0.925,0.901,5.07,11.5,79.22,64.96
10267,DZA,Algeria,Middle East & North Africa,Upper middle income,2008,Tertiary,15.32,96.33,91.13,88.61,75.0,47.2,0.925,0.901,5.07,11.5,79.22,64.96
10268,DZA,Algeria,Middle East & North Africa,Upper middle income,2009,Primary,5.21,95.66,89.56,83.71,80.54,50.57,0.926,0.91,5.07,12.6,74.96,66.38
10269,DZA,Algeria,Middle East & North Africa,Upper middle income,2009,Secondary,5.21,95.66,89.56,83.71,80.54,50.57,0.926,0.91,5.07,12.6,74.96,66.38
10270,DZA,Algeria,Middle East & North Africa,Upper middle income,2009,Tertiary,5.21,95.66,89.56,83.71,80.54,,0.926,0.91,5.07,12.6,74.96,66.38
10271,DZA,Algeria,Middle East & North Africa,Upper middle income,2010,Primary,2.75,96.15,90.25,90.2,71.17,49.12,0.91,0.886,4.75,13.0,81.28,65.34
10272,DZA,Algeria,Middle East & North Africa,Upper middle income,2010,Secondary,2.75,96.15,90.25,90.2,71.17,49.12,0.91,0.886,4.75,13.0,81.28,65.34
10273,DZA,Algeria,Middle East & North Africa,Upper middle income,2010,Tertiary,2.75,96.15,90.25,90.2,71.17,49.12,0.91,0.886,4.75,13.0,81.28,65.34
10274,DZA,Algeria,Middle East & North Africa,Upper middle income,2011,Primary,9.31,97.0,91.15,88.56,71.3,47.91,0.916,0.903,4.92,10.4,77.32,64.21
10275,DZA,Algeria,Middle East & North Africa,Upper middle income,2011,Secondary,9.31,97.0,91.15,88.56,71.3,47.91,0.916,0.903,4.92,10.4,77.32,64.21
10276,DZA,Algeria,Middle East & North Africa,Upper middle income,2011,Tertiary,9.31,97.0,91.15,88.56,71.3,47.91,0.916,0.903,4.92,10.4,77.32,64.21
10277,DZA,Algeria,Middle East & North Africa,Upper middle income,2012,Primary,3.31,96.07,91.68,87.05,75.98,48.31,0.926,0.879,5.19,9.7,76.72,65.17
10278,DZA,Algeria,Middle East & North Africa,Upper middle income,2012,Secondary,3.31,96.07,91.68,87.05,75.98,48.31,0.926,0.879,5.19,9.7,76.72,65.17
10279,DZA,Algeria,Middle East & North Africa,Upper middle income,2012,Tertiary,3.31,96.07,91.68,87.05,75.98,48.31,0.926,0.879,5.19,9.7,76.72,65.17
10280,DZA,Algeria,Middle East & North Africa,Upper middle income,2013,Primary,2.82,96.36,92.14,90.2,75.58,52.57,0.973,0.93,4.79,11.4,75.84,65.04
10281,DZA,Algeria,Middle East & North Africa,Upper middle income,2013,Secondary,2.82,96.36,92.14,90.2,75.58,52.57,0.973,0.93,4.79,11.4,75.84,65.04
10282,DZA,Algeria,Middle East & North Africa,Upper middle income,2013,Tertiary,2.82,96.36,92.14,90.2,75.58,52.57,0.973,0.93,4.79,11.4,75.84,65.04
10283,DZA,Algeria,Middle East & North Africa,Upper middle income,2014,Primary,4.04,95.92,90.26,87.83,73.07,48.97,0.914,0.908,4.8,12.6,77.81,64.52
10284,DZA,Algeria,Middle East & North Africa,Upper middle income,2014,Secondary,4.04,95.92,90.26,87.83,73.07,48.97,0.914,0.908,4.8,12.6,77.81,64.52
10285,DZA,Algeria,Middle East & North Africa,Upper middle income,2014,Tertiary,4.04,95.92,90.26,87.83,73.07,48.97,0.914,0.908,4.8,12.6,77.81,64.52
10286,DZA,Algeria,Middle East & North Africa,Upper middle income,2015,Primary,16.96,98.77,92.78,90.05,75.62,48.52,0.932,0.94,5.39,11.0,78.35,63.19
10287,DZA,Algeria,Middle East & North Africa,Upper middle income,2015,Secondary,16.96,98.77,92.78,90.05,75.62,48.52,0.932,0.94,5.39,11.0,78.35,63.19
10288,DZA,Algeria,Middle East & North Africa,Upper middle income,2015,Tertiary,16.96,98.77,92.78,90.05,75.62,48.52,0.932,0.94,5.39,11.0,78.35,63.19
10289,DZA,Algeria,Middle East & North Africa,Upper middle income,2016,Primary,8.01,97.37,91.87,87.91,78.13,50.64,0.949,0.909,4.43,12.3,78.12,64.86
10290,DZA,Algeria,Middle East & North Africa,Upper middle income,2016,Secondary,8.01,97.37,91.87,87.91,78.13,50.64,0.949,0.909,4.43,12.3,78.12,64.86
10291,DZA,Algeria,Middle East & North Africa,Upper middle income,2016,Tertiary,8.01,97.37,91.87,87.91,78.13,50.64,0.949,0.909,4.43,12.3,78.12,64.86
10292,DZA,Algeria,Middle East & North Africa,Upper middle income,2017,Primary,1.4,96.32,92.12,91.99,74.65,50.68,0.926,0.882,4.9,14.6,82.52,66.55
10293,DZA,Algeria,Middle East & North Africa,Upper middle income,2017,Secondary,1.4,96.32,92.12,91.99,74.65,50.68,0.926,0.882,4.9,14.6,82.52,66.55
10294,DZA,Algeria,Middle East & North Africa,Upper middle income,2017,Tertiary,1.4,96.32,92.12,91.99,74.65,50.68,0.926,0.882,4.9,,82.52,66.55
10295,DZA,Algeria,Middle East & North Africa,Upper middle income,2018,Primary,10.79,97.79,92.25,92.0,75.45,50.14,0.945,0.967,4.54,8.6,81.29,66.2
10296,DZA,Algeria,Middle East & North Africa,Upper middle income,2018,Secondary,10.79,97.79,92.25,92.0,75.45,50.14,0.945,0.967,4.54,8.6,81.29,66.2
10297,DZA,Algeria,Middle East & North Africa,Upper middle income,2018,Tertiary,10.79,97.79,92.25,92.0,75.45,50.14,0.945,0.967,4.54,8.6,81.29,66.2
10298,DZA,Algeria,Middle East & North Africa,Upper middle income,2019,Primary,6.32,96.09,92.4,90.78,80.9,52.42,0.949,0.913,4.76,10.2,79.25,66.82
10299,DZA,Algeria,Middle East & North Africa,Upper middle income,2019,Secondary,6.32,96.09,92.4,90.78,80.9,52.42,0.949,0.913,4.76,10.2,79.25,66.82
10300,DZA,Algeria,Middle East & North Africa,Upper middle income,2019,Tertiary,6.32,96.09,92.4,90.78,80.9,52.42,0.949,0.913,4.76,10.2,79.25,66.82
10301,DZA,Algeria,Middle East & North Africa,Upper middle income,2020,Primary,1.9,99.9,94.45,91.3,76.35,53.31,0.935,0.983,4.41,10.9,84.39,67.54
10302,DZA,Algeria,Middle East & North Africa,Upper middle income,2020,Secondary,1.9,99.9,94.45,91.3,76.35,53.31,0.935,0.983,4.41,10.9,84.39,67.54
10303,DZA,Algeria,Middle East & North Africa,Upper middle income,2020,Tertiary,1.9,99.9,94.45,91.3,76.35,53.31,0.935,0.983,4.41,10.9,84.39,67.54
10304,DZA,Algeria,Middle East & North Africa,Upper middle income,2021,Primary,8.63,97.93,92.46,88.57,78.71,59.42,0.929,0.947,4.74,11.2,77.98,65.95
10305,DZA,Algeria,Middle East & North Africa,Upper middle income,2021,Secondary,8.63,97.93,92.46,88.57,78.71,59.42,0.929,0.947,4.74,11.2,77.98,65.95
10306,DZA,Algeria,Middle East & North Africa,Upper middle income,2021,Tertiary,8.63,97.93,92.46,88.57,78.71,59.42,0.929,0.947,4.74,,77.98,65.95
10307,DZA,Algeria,Middle East & North Africa,Upper middle income,2022,Primary,2.23,95.71,91.71,93.29,80.17,52.48,0.945,0.952,4.82,10.3,86.29,67.71
10308,DZA,Algeria,Middle East & North Africa,Upper middle income,2022,Secondary,2.23,95.71,91.71,93.29,80.17,52.48,0.945,0.952,4.82,10.3,86.29,67.71
10309,DZA,Algeria,Middle East & North Africa,Upper middle income,2022,Tertiary,2.23,95.71,91.71,93.29,80.17,52.48,0.945,0.952,4.82,10.3,86.29,67.71
10310,DZA,Algeria,Middle East & North Africa,Upper middle income,2023,Primary,2.9,96.99,91.19,91.03,80.34,48.42,0.968,0.925,5.23,10.3,78.19,66.79
10311,DZA,Algeria,Middle East & North Africa,Upper middle income,2023,Secondary,2.9,96.99,91.19,91.03,80.34,48.42,0.968,0.925,5.23,10.3,78.19,66.79
10312,DZA,Algeria,Middle East & North Africa,Upper middle income,2023,Tertiary,2.9,96.99,91.19,91.03,80.34,48.42,0.968,0.925,5.23,10.3,78.19,66.79
10313,DZA,Algeria,Middle East & North Africa,Upper middle income,2024,Primary,2.86,98.27,93.42,94.55,78.45,59.36,0.935,0.952,4.53,10.7,84.98,67.33
10314,DZA,Algeria,Middle East & North Africa,Upper middle income,2024,Secondary,2.86,98.27,93.42,94.55,78.45,59.36,0.935,0.952,4.53,10.7,84.98,67.33
10315,DZA,Algeria,Middle East & North Africa,Upper middle income,2024,Tertiary,2.86,98.27,93.42,94.55,78.45,59.36,0.935,0.952,4.53,10.7,84.98,67.33
10316,AGO,Angola,Sub-Saharan Africa,Low income,1990,Primary,1.31,60.01,56.43,70.64,43.74,9.76,0.825,0.77,,42.1,59.99,43.1
10317,AGO,Angola,Sub-Saharan Africa,Low income,1990,Secondary,1.31,60.01,56.43,70.64,43.74,9.76,0.825,0.77,3.84,42.1,59.99,43.1
10318,AGO,Angola,Sub-Saharan Africa,Low income,1990,Tertiary,1.31,60.01,56.43,70.64,43.74,9.76,0.825,0.77,3.84,42.1,59.99,43.1
10319,AGO,Angola,Sub-Saharan Africa,Low income,1991,Primary,0.46,60.87,56.66,69.39,46.56,12.85,0.818,0.771,4.57,44.5,63.02,47.83
10320,AGO,Angola,Sub-Saharan Africa,Low income,1991,Secondary,0.46,60.87,56.66,69.39,46.56,12.85,0.818,0.771,4.57,44.5,63.02,47.83
10321,AGO,Angola,Sub-Saharan Africa,Low income,1991,Tertiary,0.46,60.87,56.66,69.39,46.56,12.85,0.818,0.771,4.57,44.5,63.02,47.83
10322,AGO,Angola,Sub-Saharan Africa,Low income,1992,Primary,12.79,60.6,55.91,71.13,50.8,20.32,0.834,0.782,4.26,43.1,61.95,48.26
10323,AGO,Angola,Sub-Saharan Africa,Low income,1992,Secondary,12.79,60.6,55.91,71.13,50.8,20.32,0.834,0.782,4.26,43.1,61.95,48.26
10324,AGO,Angola,Sub-Saharan Africa,Low income,1992,Tertiary,12.79,60.6,55.91,71.13,50.8,20.32,0.834,0.782,4.26,43.1,61.95,48.26
10325,AGO,Angola,Sub-Saharan Africa,Low income,1993,Primary,2.58,61.83,56.2,71.86,50.4,11.47,0.837,0.766,3.94,42.7,64.94,47.25
